Customer,Clv,Coverage,Education,EmploymentStatus,Gender,Income,Location ,Marital ,Policiesnum,Policytype,Saleschannel
UK18731,5595.971365,Basic,Bachelor,Retired,F,19651,Suburban,Married,5,Personal Auto,Web
JT32550,7260.833833,Basic,High School or Below,Unemployed,M,0,Suburban,Single,2,Personal Auto,Web
MT91823,13438.04189,Basic,College,Employed,F,69693,Suburban,Married,2,Special Auto,Branch
FI11096,7324.285428,Basic,High School or Below,Unemployed,F,0,Suburban,Single,7,Special Auto,Branch
QF13998,2357.801509,Basic,College,Unemployed,F,0,Urban,Married,1,Personal Auto,Web
BC35753,2671.295549,Basic,College,Employed,F,45525,Suburban,Married,1,Personal Auto,Agent
LX74249,2938.814981,Basic,Bachelor,Employed,F,96765,Urban,Married,1,Personal Auto,Call Center
VX43756,4911.002585,Basic,College,Employed,M,32903,Rural,Married,3,Personal Auto,Web
JZ61928,5498.940679,Basic,College,Medical Leave,M,22520,Suburban,Married,3,Corporate Auto,Branch
DT59560,4757.242856,Premium,High School or Below,Employed,F,67486,Urban,Married,1,Personal Auto,Branch
CI99444,2926.886293,Basic,College,Employed,F,92381,Urban,Married,1,Special Auto,Call Center
JF25129,8509.850887,Basic,Master,Disabled,M,26057,Suburban,Divorced,2,Personal Auto,Call Center
YB57848,9928.986032,Extended,Doctor,Employed,F,75716,Rural,Single,1,Personal Auto,Branch
DJ27518,10089.79095,Extended,High School or Below,Employed,F,63657,Suburban,Single,7,Corporate Auto,Agent
DO95670,5073.282126,Extended,Doctor,Employed,M,57709,Suburban,Married,1,Personal Auto,Branch
WV53830,16301.9676,Extended,Master,Retired,F,19614,Suburban,Married,2,Personal Auto,Agent
LY30169,3360.269641,Extended,High School or Below,Employed,M,75216,Rural,Married,1,Corporate Auto,Agent
AH41449,7907.133288,Basic,College,Employed,M,24666,Rural,Married,3,Personal Auto,Branch
GV21882,28328.46548,Basic,High School or Below,Medical Leave,F,20799,Urban,Single,2,Personal Auto,Call Center
FH14955,4467.705159,Basic,College,Unemployed,M,0,Suburban,Single,4,Corporate Auto,Call Center
JA60749,9035.671134,Premium,High School or Below,Employed,F,34337,Suburban,Married,9,Personal Auto,Web
PB81005,5364.469352,Extended,Bachelor,Employed,M,53562,Urban,Married,1,Personal Auto,Branch
OY88200,2706.606128,Basic,College,Medical Leave,F,22664,Suburban,Divorced,1,Personal Auto,Agent
ZT72561,6167.854162,Premium,High School or Below,Employed,M,27289,Suburban,Married,1,Personal Auto,Agent
ZF95586,2476.046413,Basic,Master,Employed,F,54831,Rural,Married,1,Personal Auto,Agent
LV44800,3056.990764,Extended,High School or Below,Employed,F,78310,Suburban,Married,1,Personal Auto,Branch
FC46260,5217.513287,Basic,Bachelor,Employed,F,39854,Urban,Divorced,7,Corporate Auto,Web
HY68437,6744.190752,Extended,High School or Below,Unemployed,M,0,Suburban,Married,4,Personal Auto,Branch
XL50897,15739.92367,Extended,Master,Employed,F,48096,Urban,Married,2,Personal Auto,Call Center
AR83514,7153.671737,Extended,High School or Below,Employed,F,59522,Suburban,Married,3,Corporate Auto,Web
NA43540,8263.482214,Extended,High School or Below,Unemployed,M,0,Rural,Married,2,Corporate Auto,Agent
JP22499,3142.739611,Extended,Bachelor,Employed,M,43285,Urban,Single,1,Corporate Auto,Web
KW84736,2691.596929,Basic,College,Employed,M,33104,Suburban,Married,1,Personal Auto,Agent
EU21305,2500.837384,Basic,College,Employed,M,56172,Suburban,Divorced,1,Personal Auto,Agent
YT96284,3728.873486,Extended,Master,Employed,M,83632,Rural,Married,1,Personal Auto,Agent
RH96816,2937.165583,Extended,Bachelor,Unemployed,F,0,Suburban,Divorced,1,Personal Auto,Call Center
JB20173,10391.78109,Extended,Bachelor,Employed,M,81439,Rural,Single,2,Personal Auto,Call Center
RR73059,2994.351694,Basic,College,Employed,F,55911,Urban,Married,1,Personal Auto,Web
CH38655,14203.6226,Basic,Bachelor,Employed,M,90456,Rural,Married,2,Personal Auto,Agent
IG12691,4490.549093,Basic,Bachelor,Unemployed,F,0,Urban,Single,3,Personal Auto,Agent
NZ60700,10963.95723,Premium,High School or Below,Employed,M,55687,Suburban,Divorced,1,Personal Auto,Agent
JL21509,3508.569533,Extended,College,Medical Leave,M,20978,Suburban,Married,1,Personal Auto,Branch
GR76453,4942.873707,Basic,High School or Below,Employed,M,82093,Urban,Divorced,3,Personal Auto,Branch
US63915,6218.662593,Premium,High School or Below,Employed,M,51944,Suburban,Married,1,Corporate Auto,Agent
VY30333,6156.363979,Extended,College,Employed,M,78824,Urban,Divorced,6,Personal Auto,Agent
AC42963,21423.63723,Basic,Bachelor,Unemployed,M,0,Suburban,Married,2,Special Auto,Agent
AT89553,5926.729379,Extended,College,Retired,M,23091,Suburban,Married,5,Personal Auto,Agent
DN76322,10295.46521,Extended,College,Employed,F,24723,Suburban,Married,5,Corporate Auto,Branch
EZ48093,2710.811423,Basic,Bachelor,Employed,M,31998,Suburban,Married,1,Corporate Auto,Branch
DA34555,3363.004143,Extended,College,Employed,F,80138,Urban,Married,1,Personal Auto,Branch
RK63095,3122.984111,Extended,College,Employed,M,72916,Suburban,Single,1,Personal Auto,Web
OG69038,6220.765007,Basic,High School or Below,Unemployed,F,0,Suburban,Single,2,Corporate Auto,Agent
SO98684,3455.17183,Extended,High School or Below,Unemployed,F,0,Suburban,Single,1,Personal Auto,Call Center
BZ85306,11855.13545,Premium,Bachelor,Unemployed,F,0,Suburban,Single,5,Corporate Auto,Web
EV14479,7163.796624,Extended,Bachelor,Employed,M,44527,Urban,Married,5,Personal Auto,Call Center
YD71702,3157.551595,Extended,Bachelor,Employed,M,46655,Urban,Single,1,Personal Auto,Agent
UC69263,8336.08382,Basic,Bachelor,Unemployed,M,0,Suburban,Single,2,Personal Auto,Agent
DH25145,5809.261551,Basic,High School or Below,Employed,F,26975,Suburban,Married,5,Personal Auto,Web
KU94282,10016.28847,Basic,Master,Employed,F,62900,Rural,Married,2,Personal Auto,Agent
UT18598,4914.731004,Basic,Bachelor,Disabled,F,14232,Suburban,Married,5,Personal Auto,Agent
DA40009,2750.540853,Basic,Bachelor,Employed,F,34200,Rural,Divorced,1,Corporate Auto,Agent
HU87011,5677.309793,Extended,Bachelor,Unemployed,F,0,Suburban,Married,9,Personal Auto,Web
EK40672,2393.1169,Basic,College,Medical Leave,M,22981,Rural,Single,1,Personal Auto,Call Center
ZH92587,8126.766397,Basic,College,Disabled,F,14616,Suburban,Married,3,Personal Auto,Agent
EJ95100,2774.799523,Basic,Master,Unemployed,F,0,Suburban,Divorced,1,Personal Auto,Branch
WS56675,4300.901435,Premium,High School or Below,Employed,F,88590,Rural,Married,1,Personal Auto,Branch
UF28233,5221.14469,Basic,High School or Below,Employed,F,60445,Urban,Married,8,Personal Auto,Branch
HQ76003,12383.5306,Basic,High School or Below,Employed,F,40602,Urban,Single,2,Personal Auto,Branch
SS90882,7680.748159,Basic,College,Employed,F,66795,Urban,Married,2,Personal Auto,Web
ZN71189,4014.453113,Extended,Doctor,Employed,F,37384,Suburban,Married,1,Personal Auto,Agent
VX85673,4250.282624,Basic,High School or Below,Unemployed,F,0,Suburban,Single,7,Personal Auto,Agent
NP19156,4624.557568,Basic,Master,Employed,F,28264,Urban,Divorced,6,Corporate Auto,Agent
ZV43428,27789.69235,Extended,Bachelor,Employed,F,33806,Urban,Divorced,2,Special Auto,Web
NK53911,7345.897176,Extended,High School or Below,Employed,M,79980,Suburban,Married,3,Personal Auto,Web
BG73480,5323.866117,Extended,High School or Below,Employed,F,64706,Rural,Single,1,Corporate Auto,Agent
VY58444,4426.096934,Basic,College,Employed,F,29660,Urban,Married,1,Personal Auto,Agent
SJ15498,6852.36423,Extended,Bachelor,Employed,F,26313,Suburban,Single,7,Corporate Auto,Agent
ZB71094,3534.337809,Extended,Bachelor,Medical Leave,M,19861,Suburban,Married,1,Corporate Auto,Agent
UI99818,4349.30875,Basic,College,Employed,F,75648,Rural,Married,1,Personal Auto,Branch
WS24655,29676.81386,Premium,College,Employed,F,33992,Suburban,Single,2,Personal Auto,Call Center
LZ98947,24238.66071,Basic,Bachelor,Unemployed,F,0,Suburban,Single,2,Personal Auto,Branch
IC94523,11638.89947,Basic,College,Medical Leave,F,25370,Suburban,Married,2,Personal Auto,Branch
TK59338,13559.39395,Basic,College,Employed,M,98036,Suburban,Married,2,Personal Auto,Agent
BV36386,4282.947971,Basic,College,Employed,F,40864,Rural,Married,1,Personal Auto,Agent
QT63794,9144.856285,Basic,Bachelor,Employed,F,21150,Suburban,Married,4,Personal Auto,Branch
LF36128,7434.270631,Basic,College,Employed,F,49057,Rural,Single,2,Personal Auto,Call Center
JK53304,6159.011684,Extended,High School or Below,Employed,F,97658,Suburban,Married,3,Personal Auto,Call Center
HU76577,3883.398053,Basic,Bachelor,Unemployed,M,0,Suburban,Married,1,Personal Auto,Agent
JG81480,10622.51656,Basic,Bachelor,Employed,F,25634,Rural,Married,2,Personal Auto,Call Center
CC88237,5257.241485,Basic,High School or Below,Employed,M,56154,Suburban,Single,4,Personal Auto,Web
OV64984,4881.394894,Basic,Bachelor,Employed,M,90892,Rural,Married,6,Personal Auto,Branch
VG45203,13197.92893,Basic,College,Unemployed,F,0,Suburban,Single,2,Personal Auto,Agent
YQ42353,5334.183231,Basic,Doctor,Employed,M,72960,Rural,Single,5,Personal Auto,Branch
AP46166,4965.491316,Basic,High School or Below,Unemployed,F,0,Suburban,Single,8,Personal Auto,Call Center
UI36374,5470.060561,Extended,Bachelor,Employed,F,54507,Suburban,Married,1,Corporate Auto,Agent
ZR76229,3713.790822,Extended,College,Employed,F,81190,Urban,Married,1,Corporate Auto,Web
ZD65365,2894.583582,Basic,College,Employed,F,28204,Suburban,Married,1,Personal Auto,Branch
XI84293,1940.981221,Basic,High School or Below,Unemployed,M,0,Suburban,Single,1,Personal Auto,Call Center
MT97446,2647.204207,Basic,Master,Employed,F,26441,Urban,Married,1,Corporate Auto,Agent
GM48223,5461.967787,Basic,Bachelor,Employed,F,42650,Rural,Married,5,Personal Auto,Agent
YQ42614,2661.82351,Basic,High School or Below,Employed,M,29195,Suburban,Divorced,1,Personal Auto,Agent
ZK56389,2397.036098,Basic,High School or Below,Retired,F,22283,Suburban,Divorced,1,Special Auto,Branch
MK19833,4567.874448,Basic,College,Disabled,M,15383,Suburban,Married,4,Corporate Auto,Web
TO12347,5534.569714,Basic,Bachelor,Disabled,M,16101,Suburban,Divorced,3,Personal Auto,Call Center
KE63160,6057.07208,Extended,Bachelor,Retired,M,27681,Suburban,Married,9,Personal Auto,Agent
SR49919,10656.88195,Extended,Bachelor,Employed,F,72540,Suburban,Married,2,Personal Auto,Call Center
CI38171,13798.47871,Basic,Bachelor,Employed,F,42780,Suburban,Single,5,Personal Auto,Call Center
VK42108,18060.47947,Basic,Bachelor,Employed,F,57882,Suburban,Single,2,Corporate Auto,Web
NB86692,2690.477161,Basic,College,Employed,F,60060,Urban,Married,1,Personal Auto,Web
YN15967,7409.083969,Extended,College,Employed,M,61160,Urban,Single,3,Corporate Auto,Branch
KU56071,4991.535369,Basic,College,Employed,F,93416,Urban,Married,6,Personal Auto,Call Center
LN47910,4434.028141,Premium,College,Employed,F,83220,Suburban,Married,1,Personal Auto,Agent
CY80935,14748.92373,Extended,High School or Below,Employed,M,31226,Suburban,Married,2,Personal Auto,Agent
SA84892,4916.373221,Extended,High School or Below,Employed,F,66982,Suburban,Married,1,Corporate Auto,Agent
LY93301,12495.73971,Basic,Bachelor,Unemployed,M,0,Suburban,Single,2,Corporate Auto,Agent
FG63647,12877.7765,Premium,Bachelor,Unemployed,M,0,Suburban,Married,2,Personal Auto,Agent
VX79712,6775.924167,Extended,Doctor,Employed,M,27354,Suburban,Married,7,Personal Auto,Branch
UH59257,7540.911474,Extended,Doctor,Employed,M,61726,Suburban,Married,4,Personal Auto,Agent
ME84824,5989.773931,Premium,College,Employed,M,66839,Suburban,Single,1,Personal Auto,Branch
ZR68364,9171.000967,Extended,College,Employed,M,60433,Suburban,Married,2,Personal Auto,Branch
WQ25142,21528.56723,Extended,Bachelor,Disabled,M,11538,Suburban,Married,2,Corporate Auto,Call Center
OW84481,2675.569927,Basic,High School or Below,Employed,M,67837,Suburban,Married,1,Personal Auto,Agent
FU77365,9246.223462,Basic,Bachelor,Employed,F,40032,Suburban,Married,7,Personal Auto,Web
MR46875,4860.580033,Basic,Master,Employed,M,41126,Urban,Divorced,8,Corporate Auto,Call Center
PT46181,2471.145145,Basic,College,Employed,M,65176,Suburban,Married,1,Personal Auto,Branch
LT41574,2760.954751,Basic,Bachelor,Employed,F,34717,Suburban,Married,1,Special Auto,Web
WX16395,4270.034394,Extended,College,Unemployed,M,0,Suburban,Married,1,Personal Auto,Agent
HD82971,3136.082008,Extended,High School or Below,Unemployed,F,0,Suburban,Single,1,Personal Auto,Agent
ZC17276,7755.209719,Premium,Master,Unemployed,M,0,Suburban,Single,5,Personal Auto,Branch
OR27665,4927.707574,Basic,Bachelor,Unemployed,F,0,Rural,Married,9,Personal Auto,Branch
VO75043,6661.744145,Extended,Bachelor,Unemployed,M,0,Suburban,Married,5,Personal Auto,Agent
LZ78622,6529.911496,Extended,High School or Below,Employed,M,44379,Suburban,Married,8,Special Auto,Call Center
PK24825,3293.245706,Extended,College,Unemployed,F,0,Suburban,Single,1,Corporate Auto,Call Center
HG93801,5154.764074,Extended,High School or Below,Employed,M,82730,Urban,Married,1,Corporate Auto,Branch
PJ36749,5597.12496,Extended,High School or Below,Employed,F,37995,Suburban,Married,1,Personal Auto,Branch
IJ33473,20766.66918,Basic,Bachelor,Unemployed,F,0,Suburban,Single,2,Personal Auto,Call Center
CH96412,5423.136755,Basic,Doctor,Employed,F,85018,Rural,Married,6,Personal Auto,Call Center
PR74833,5553.362689,Extended,Bachelor,Unemployed,M,0,Suburban,Single,4,Personal Auto,Agent
ZS36394,5504.139033,Basic,Bachelor,Unemployed,F,0,Suburban,Married,5,Corporate Auto,Call Center
DP50922,12663.99057,Basic,High School or Below,Employed,M,72109,Suburban,Married,2,Personal Auto,Web
VY23882,5548.031892,Basic,Bachelor,Employed,M,67798,Suburban,Divorced,9,Personal Auto,Agent
UH62357,4389.945709,Basic,High School or Below,Unemployed,F,0,Suburban,Divorced,1,Personal Auto,Branch
BG74433,2604.84712,Basic,Bachelor,Unemployed,F,0,Suburban,Single,1,Corporate Auto,Call Center
TI19394,2918.576189,Basic,College,Employed,M,80714,Suburban,Married,1,Personal Auto,Web
AQ91207,2487.649473,Basic,High School or Below,Employed,M,38667,Urban,Married,1,Personal Auto,Branch
QL46987,9082.833891,Premium,Bachelor,Employed,F,34430,Rural,Divorced,8,Personal Auto,Branch
BS34332,5557.934118,Basic,High School or Below,Employed,F,83576,Suburban,Married,5,Personal Auto,Web
IJ26642,5107.163002,Basic,Bachelor,Employed,F,35625,Urban,Married,3,Personal Auto,Agent
XS36281,5570.21583,Extended,College,Employed,F,85718,Urban,Single,1,Personal Auto,Branch
SR47878,5595.389905,Basic,High School or Below,Employed,F,74454,Suburban,Single,3,Personal Auto,Call Center
HG53255,11243.90285,Extended,College,Employed,M,66146,Urban,Single,2,Personal Auto,Call Center
QV65644,6113.869984,Extended,High School or Below,Unemployed,M,0,Suburban,Single,5,Personal Auto,Branch
ZW76597,5271.372558,Basic,Bachelor,Retired,F,13215,Suburban,Married,3,Corporate Auto,Branch
SM80235,2746.921502,Basic,High School or Below,Employed,M,62302,Suburban,Single,1,Personal Auto,Call Center
FE24232,4729.970205,Extended,High School or Below,Unemployed,F,0,Suburban,Married,1,Corporate Auto,Web
BY78730,8879.790017,Basic,High School or Below,Employed,F,52583,Urban,Single,7,Special Auto,Agent
CR40615,3106.48254,Extended,Bachelor,Disabled,M,22076,Suburban,Single,1,Personal Auto,Web
WL24392,5860.16743,Basic,Bachelor,Employed,M,94527,Rural,Married,3,Personal Auto,Agent
MZ81826,9035.671134,Premium,High School or Below,Employed,F,34337,Suburban,Married,9,Personal Auto,Web
EO99750,7256.576235,Premium,Master,Employed,F,29053,Rural,Married,1,Personal Auto,Web
HF82396,14428.86926,Basic,High School or Below,Unemployed,F,0,Suburban,Single,2,Personal Auto,Branch
DH68319,2787.501453,Basic,College,Employed,F,62506,Suburban,Married,1,Personal Auto,Branch
EG12987,4845.002948,Basic,Bachelor,Unemployed,F,0,Rural,Married,6,Personal Auto,Branch
ZU71467,5460.315095,Basic,Bachelor,Employed,M,45404,Urban,Married,6,Corporate Auto,Web
AD95939,26511.60445,Extended,Bachelor,Employed,M,28773,Suburban,Single,2,Personal Auto,Web
TB71474,3141.333694,Extended,College,Employed,F,24019,Rural,Married,1,Personal Auto,Branch
WN76039,2545.056879,Basic,Bachelor,Unemployed,F,0,Suburban,Single,1,Special Auto,Agent
HI16472,8355.958185,Basic,College,Employed,F,23666,Suburban,Married,9,Personal Auto,Agent
VG43444,3837.492458,Extended,Bachelor,Employed,M,36794,Suburban,Single,1,Personal Auto,Agent
QI11566,2534.990075,Basic,Bachelor,Disabled,F,25163,Suburban,Married,1,Corporate Auto,Branch
JM98365,5762.472144,Basic,Doctor,Employed,M,66156,Suburban,Married,6,Personal Auto,Web
CP67787,15936.5764,Extended,Bachelor,Unemployed,F,0,Suburban,Divorced,2,Personal Auto,Agent
LM83004,12552.64705,Basic,High School or Below,Disabled,M,10147,Suburban,Married,2,Personal Auto,Branch
JM77470,2352.3679,Basic,College,Unemployed,F,0,Suburban,Divorced,1,Corporate Auto,Branch
WI47826,4935.642812,Basic,College,Employed,F,95765,Suburban,Married,3,Personal Auto,Branch
GE39783,5356.137712,Basic,College,Employed,F,60752,Suburban,Married,7,Personal Auto,Agent
JN96178,3740.404374,Basic,High School or Below,Unemployed,M,0,Suburban,Married,1,Personal Auto,Agent
KH41809,2489.387507,Basic,College,Employed,F,31058,Urban,Married,1,Personal Auto,Branch
KX86150,7188.292633,Extended,High School or Below,Medical Leave,M,13542,Suburban,Married,8,Personal Auto,Web
GX33877,35022.45478,Extended,Bachelor,Employed,F,25270,Suburban,Married,2,Personal Auto,Agent
IQ15028,2661.729688,Basic,Bachelor,Medical Leave,F,24152,Suburban,Married,1,Personal Auto,Branch
WE11250,12200.78537,Basic,College,Employed,F,60282,Rural,Married,2,Corporate Auto,Agent
OX61728,29006.67071,Basic,High School or Below,Employed,F,40252,Suburban,Divorced,2,Personal Auto,Agent
VW39046,3873.647046,Basic,College,Retired,M,28142,Suburban,Married,1,Personal Auto,Agent
VE52406,2471.528431,Basic,High School or Below,Employed,M,95697,Rural,Married,1,Corporate Auto,Agent
KQ30179,2688.860687,Basic,Bachelor,Employed,M,89771,Rural,Married,1,Personal Auto,Call Center
KH58171,2551.226692,Basic,Master,Employed,M,79751,Suburban,Married,1,Personal Auto,Web
CA58346,4949.525372,Basic,High School or Below,Unemployed,F,0,Suburban,Single,7,Corporate Auto,Call Center
ZU76536,6143.898219,Extended,High School or Below,Employed,F,45032,Rural,Married,3,Personal Auto,Agent
UN69319,8837.334639,Basic,Master,Employed,M,62277,Rural,Single,8,Corporate Auto,Call Center
MG66142,9517.07801,Extended,Bachelor,Unemployed,F,0,Suburban,Married,2,Personal Auto,Agent
MV97958,2879.63179,Basic,Bachelor,Employed,F,40525,Rural,Married,1,Personal Auto,Branch
AG58599,2805.098562,Basic,High School or Below,Employed,F,26004,Suburban,Married,1,Personal Auto,Web
